"Step","token_ablation - small - 50 - Train Loss","token_ablation - small - 50 - Train Loss__MIN","token_ablation - small - 50 - Train Loss__MAX","token_ablation - small - 20 - Train Loss","token_ablation - small - 20 - Train Loss__MIN","token_ablation - small - 20 - Train Loss__MAX","token_ablation - small - 1 - Train Loss","token_ablation - small - 1 - Train Loss__MIN","token_ablation - small - 1 - Train Loss__MAX","token_ablation - small - 10 - Train Loss","token_ablation - small - 10 - Train Loss__MIN","token_ablation - small - 10 - Train Loss__MAX"
"123","1.812839150428772","1.812839150428772","1.812839150428772","1.8152722120285034","1.8152722120285034","1.8152722120285034","1.7132844924926758","1.7132844924926758","1.7132844924926758","1.7809077501296997","1.7809077501296997","1.7809077501296997"
"124","1.8131150007247925","1.8131150007247925","1.8131150007247925","1.7993056774139404","1.7993056774139404","1.7993056774139404","1.743379831314087","1.743379831314087","1.743379831314087","1.7792596817016602","1.7792596817016602","1.7792596817016602"
"125","1.7862682342529297","1.7862682342529297","1.7862682342529297","1.8369520902633667","1.8369520902633667","1.8369520902633667","1.661220669746399","1.661220669746399","1.661220669746399","1.7839552164077759","1.7839552164077759","1.7839552164077759"
"126","1.8064783811569214","1.8064783811569214","1.8064783811569214","1.7871522903442383","1.7871522903442383","1.7871522903442383","1.7331352233886719","1.7331352233886719","1.7331352233886719","1.8089815378189087","1.8089815378189087","1.8089815378189087"
"127","1.788224697113037","1.788224697113037","1.788224697113037","1.8059334754943848","1.8059334754943848","1.8059334754943848","1.7313865423202515","1.7313865423202515","1.7313865423202515","1.8305420875549316","1.8305420875549316","1.8305420875549316"
"128","1.8235949277877808","1.8235949277877808","1.8235949277877808","1.798508882522583","1.798508882522583","1.798508882522583","1.6652007102966309","1.6652007102966309","1.6652007102966309","1.8155461549758911","1.8155461549758911","1.8155461549758911"
"129","1.8247692584991455","1.8247692584991455","1.8247692584991455","1.817994236946106","1.817994236946106","1.817994236946106","1.7299652099609375","1.7299652099609375","1.7299652099609375","1.7986116409301758","1.7986116409301758","1.7986116409301758"
"130","1.7952487468719482","1.7952487468719482","1.7952487468719482","1.7901440858840942","1.7901440858840942","1.7901440858840942","1.7129701375961304","1.7129701375961304","1.7129701375961304","1.7640695571899414","1.7640695571899414","1.7640695571899414"
"131","1.8095183372497559","1.8095183372497559","1.8095183372497559","1.7849910259246826","1.7849910259246826","1.7849910259246826","1.7371330261230469","1.7371330261230469","1.7371330261230469","1.8158183097839355","1.8158183097839355","1.8158183097839355"
"132","1.8237191438674927","1.8237191438674927","1.8237191438674927","1.81112802028656","1.81112802028656","1.81112802028656","1.7703540325164795","1.7703540325164795","1.7703540325164795","1.800612449645996","1.800612449645996","1.800612449645996"
"133","1.795966625213623","1.795966625213623","1.795966625213623","1.777930498123169","1.777930498123169","1.777930498123169","1.687455177307129","1.687455177307129","1.687455177307129","1.809805154800415","1.809805154800415","1.809805154800415"
"134","1.7974233627319336","1.7974233627319336","1.7974233627319336","1.8500460386276245","1.8500460386276245","1.8500460386276245","1.7226800918579102","1.7226800918579102","1.7226800918579102","1.7598414421081543","1.7598414421081543","1.7598414421081543"
"135","1.816357135772705","1.816357135772705","1.816357135772705","1.8013091087341309","1.8013091087341309","1.8013091087341309","1.7243471145629883","1.7243471145629883","1.7243471145629883","1.7846240997314453","1.7846240997314453","1.7846240997314453"
"136","1.8120837211608887","1.8120837211608887","1.8120837211608887","1.8065979480743408","1.8065979480743408","1.8065979480743408","1.7187120914459229","1.7187120914459229","1.7187120914459229","1.7650467157363892","1.7650467157363892","1.7650467157363892"
"137","1.7911405563354492","1.7911405563354492","1.7911405563354492","1.7627688646316528","1.7627688646316528","1.7627688646316528","1.693079948425293","1.693079948425293","1.693079948425293","1.7907896041870117","1.7907896041870117","1.7907896041870117"
"138","1.8079729080200195","1.8079729080200195","1.8079729080200195","1.8218897581100464","1.8218897581100464","1.8218897581100464","1.6748087406158447","1.6748087406158447","1.6748087406158447","1.8009073734283447","1.8009073734283447","1.8009073734283447"
"139","1.7857422828674316","1.7857422828674316","1.7857422828674316","1.8139437437057495","1.8139437437057495","1.8139437437057495","1.7362271547317505","1.7362271547317505","1.7362271547317505","1.796130895614624","1.796130895614624","1.796130895614624"
"140","1.8456058502197266","1.8456058502197266","1.8456058502197266","1.7737059593200684","1.7737059593200684","1.7737059593200684","1.7854573726654053","1.7854573726654053","1.7854573726654053","1.7786502838134766","1.7786502838134766","1.7786502838134766"
"141","1.83573317527771","1.83573317527771","1.83573317527771","1.8246395587921143","1.8246395587921143","1.8246395587921143","1.7905782461166382","1.7905782461166382","1.7905782461166382","1.7941575050354004","1.7941575050354004","1.7941575050354004"
"142","1.8200604915618896","1.8200604915618896","1.8200604915618896","1.7627439498901367","1.7627439498901367","1.7627439498901367","1.6622614860534668","1.6622614860534668","1.6622614860534668","1.8300740718841553","1.8300740718841553","1.8300740718841553"
"143","1.8177086114883423","1.8177086114883423","1.8177086114883423","1.8279237747192383","1.8279237747192383","1.8279237747192383","1.7131134271621704","1.7131134271621704","1.7131134271621704","1.7587175369262695","1.7587175369262695","1.7587175369262695"
"144","1.8575479984283447","1.8575479984283447","1.8575479984283447","1.8237426280975342","1.8237426280975342","1.8237426280975342","1.6930584907531738","1.6930584907531738","1.6930584907531738","1.8140596151351929","1.8140596151351929","1.8140596151351929"
"145","1.8316820859909058","1.8316820859909058","1.8316820859909058","1.757629156112671","1.757629156112671","1.757629156112671","1.754760980606079","1.754760980606079","1.754760980606079","1.8206584453582764","1.8206584453582764","1.8206584453582764"
"146","1.8080098628997803","1.8080098628997803","1.8080098628997803","1.8095016479492188","1.8095016479492188","1.8095016479492188","1.6656527519226074","1.6656527519226074","1.6656527519226074","1.7239218950271606","1.7239218950271606","1.7239218950271606"
"147","1.7874795198440552","1.7874795198440552","1.7874795198440552","1.7638523578643799","1.7638523578643799","1.7638523578643799","1.739825963973999","1.739825963973999","1.739825963973999","1.7957459688186646","1.7957459688186646","1.7957459688186646"
"148","1.8337774276733398","1.8337774276733398","1.8337774276733398","1.7956699132919312","1.7956699132919312","1.7956699132919312","1.7401798963546753","1.7401798963546753","1.7401798963546753","1.7956963777542114","1.7956963777542114","1.7956963777542114"
"149","1.7973376512527466","1.7973376512527466","1.7973376512527466","1.77958345413208","1.77958345413208","1.77958345413208","1.7264810800552368","1.7264810800552368","1.7264810800552368","1.7694616317749023","1.7694616317749023","1.7694616317749023"
"150","1.8378632068634033","1.8378632068634033","1.8378632068634033","1.7812621593475342","1.7812621593475342","1.7812621593475342","1.698232650756836","1.698232650756836","1.698232650756836","1.7776739597320557","1.7776739597320557","1.7776739597320557"
"151","1.8314054012298584","1.8314054012298584","1.8314054012298584","1.801448106765747","1.801448106765747","1.801448106765747","1.7335593700408936","1.7335593700408936","1.7335593700408936","1.8006750345230103","1.8006750345230103","1.8006750345230103"
"152","1.8306567668914795","1.8306567668914795","1.8306567668914795","1.7897990942001343","1.7897990942001343","1.7897990942001343","1.7486261129379272","1.7486261129379272","1.7486261129379272","1.812551736831665","1.812551736831665","1.812551736831665"
"153","1.7877206802368164","1.7877206802368164","1.7877206802368164","1.8075640201568604","1.8075640201568604","1.8075640201568604","1.7489142417907715","1.7489142417907715","1.7489142417907715","1.8211946487426758","1.8211946487426758","1.8211946487426758"
"154","1.8262109756469727","1.8262109756469727","1.8262109756469727","1.8212907314300537","1.8212907314300537","1.8212907314300537","1.740360975265503","1.740360975265503","1.740360975265503","1.80171537399292","1.80171537399292","1.80171537399292"
"155","1.8587853908538818","1.8587853908538818","1.8587853908538818","1.8119523525238037","1.8119523525238037","1.8119523525238037","1.693281650543213","1.693281650543213","1.693281650543213","1.7670097351074219","1.7670097351074219","1.7670097351074219"
"156","1.8220676183700562","1.8220676183700562","1.8220676183700562","1.8268744945526123","1.8268744945526123","1.8268744945526123","1.7475074529647827","1.7475074529647827","1.7475074529647827","1.8164891004562378","1.8164891004562378","1.8164891004562378"
"157","1.7836127281188965","1.7836127281188965","1.7836127281188965","1.7850687503814697","1.7850687503814697","1.7850687503814697","1.759531855583191","1.759531855583191","1.759531855583191","1.7897212505340576","1.7897212505340576","1.7897212505340576"
"158","1.820230484008789","1.820230484008789","1.820230484008789","1.8185935020446777","1.8185935020446777","1.8185935020446777","1.7160964012145996","1.7160964012145996","1.7160964012145996","1.754725456237793","1.754725456237793","1.754725456237793"
"159","1.8007457256317139","1.8007457256317139","1.8007457256317139","1.802478551864624","1.802478551864624","1.802478551864624","1.6580219268798828","1.6580219268798828","1.6580219268798828","1.81160306930542","1.81160306930542","1.81160306930542"
"160","1.8344173431396484","1.8344173431396484","1.8344173431396484","1.8092584609985352","1.8092584609985352","1.8092584609985352","1.7417129278182983","1.7417129278182983","1.7417129278182983","1.8031530380249023","1.8031530380249023","1.8031530380249023"
"161","1.7885169982910156","1.7885169982910156","1.7885169982910156","1.8155126571655273","1.8155126571655273","1.8155126571655273","1.727824091911316","1.727824091911316","1.727824091911316","1.7975733280181885","1.7975733280181885","1.7975733280181885"
"162","1.8233739137649536","1.8233739137649536","1.8233739137649536","1.7711808681488037","1.7711808681488037","1.7711808681488037","1.7473046779632568","1.7473046779632568","1.7473046779632568","1.8042194843292236","1.8042194843292236","1.8042194843292236"
"163","1.756247878074646","1.756247878074646","1.756247878074646","1.824214220046997","1.824214220046997","1.824214220046997","1.777965784072876","1.777965784072876","1.777965784072876","1.8033254146575928","1.8033254146575928","1.8033254146575928"
"164","1.862288475036621","1.862288475036621","1.862288475036621","1.8191487789154053","1.8191487789154053","1.8191487789154053","1.6964027881622314","1.6964027881622314","1.6964027881622314","1.8297510147094727","1.8297510147094727","1.8297510147094727"
"165","1.8222501277923584","1.8222501277923584","1.8222501277923584","1.8313474655151367","1.8313474655151367","1.8313474655151367","1.6026692390441895","1.6026692390441895","1.6026692390441895","1.8262205123901367","1.8262205123901367","1.8262205123901367"
"166","1.8124170303344727","1.8124170303344727","1.8124170303344727","1.811973214149475","1.811973214149475","1.811973214149475","1.7497832775115967","1.7497832775115967","1.7497832775115967","1.757225751876831","1.757225751876831","1.757225751876831"
"167","1.8085565567016602","1.8085565567016602","1.8085565567016602","1.7927124500274658","1.7927124500274658","1.7927124500274658","1.6769495010375977","1.6769495010375977","1.6769495010375977","1.8303618431091309","1.8303618431091309","1.8303618431091309"
"168","1.7824668884277344","1.7824668884277344","1.7824668884277344","1.7761640548706055","1.7761640548706055","1.7761640548706055","1.7149860858917236","1.7149860858917236","1.7149860858917236","1.7607836723327637","1.7607836723327637","1.7607836723327637"
"169","1.8492151498794556","1.8492151498794556","1.8492151498794556","1.804582118988037","1.804582118988037","1.804582118988037","1.6991153955459595","1.6991153955459595","1.6991153955459595","1.813796043395996","1.813796043395996","1.813796043395996"
"170","1.7863439321517944","1.7863439321517944","1.7863439321517944","1.8036575317382812","1.8036575317382812","1.8036575317382812","1.749914526939392","1.749914526939392","1.749914526939392","1.8126977682113647","1.8126977682113647","1.8126977682113647"
"171","1.8120135068893433","1.8120135068893433","1.8120135068893433","1.8024977445602417","1.8024977445602417","1.8024977445602417","1.7708128690719604","1.7708128690719604","1.7708128690719604","1.8116788864135742","1.8116788864135742","1.8116788864135742"
"172","1.8003836870193481","1.8003836870193481","1.8003836870193481","1.7995179891586304","1.7995179891586304","1.7995179891586304","1.73616361618042","1.73616361618042","1.73616361618042","1.828294277191162","1.828294277191162","1.828294277191162"
"173","1.8200187683105469","1.8200187683105469","1.8200187683105469","1.8216333389282227","1.8216333389282227","1.8216333389282227","1.7692975997924805","1.7692975997924805","1.7692975997924805","1.8023008108139038","1.8023008108139038","1.8023008108139038"
"174","1.8571710586547852","1.8571710586547852","1.8571710586547852","1.816583514213562","1.816583514213562","1.816583514213562","1.757282018661499","1.757282018661499","1.757282018661499","1.757110834121704","1.757110834121704","1.757110834121704"
"175","1.7922166585922241","1.7922166585922241","1.7922166585922241","1.8461055755615234","1.8461055755615234","1.8461055755615234","1.6930091381072998","1.6930091381072998","1.6930091381072998","1.8082022666931152","1.8082022666931152","1.8082022666931152"
"176","1.762529730796814","1.762529730796814","1.762529730796814","1.8333324193954468","1.8333324193954468","1.8333324193954468","1.7407689094543457","1.7407689094543457","1.7407689094543457","1.824291706085205","1.824291706085205","1.824291706085205"
"177","1.821180820465088","1.821180820465088","1.821180820465088","1.8041270971298218","1.8041270971298218","1.8041270971298218","1.7818360328674316","1.7818360328674316","1.7818360328674316","1.8104673624038696","1.8104673624038696","1.8104673624038696"
"178","1.8234686851501465","1.8234686851501465","1.8234686851501465","1.8017711639404297","1.8017711639404297","1.8017711639404297","1.708054780960083","1.708054780960083","1.708054780960083","1.8149378299713135","1.8149378299713135","1.8149378299713135"
"179","1.841739535331726","1.841739535331726","1.841739535331726","1.8147664070129395","1.8147664070129395","1.8147664070129395","1.7555592060089111","1.7555592060089111","1.7555592060089111","1.7800514698028564","1.7800514698028564","1.7800514698028564"
"180","1.8298354148864746","1.8298354148864746","1.8298354148864746","1.8235535621643066","1.8235535621643066","1.8235535621643066","1.758880376815796","1.758880376815796","1.758880376815796","1.8319228887557983","1.8319228887557983","1.8319228887557983"
"181","1.7813903093338013","1.7813903093338013","1.7813903093338013","1.8315232992172241","1.8315232992172241","1.8315232992172241","1.7364424467086792","1.7364424467086792","1.7364424467086792","1.8359007835388184","1.8359007835388184","1.8359007835388184"
"182","1.8244984149932861","1.8244984149932861","1.8244984149932861","1.8263697624206543","1.8263697624206543","1.8263697624206543","1.7512096166610718","1.7512096166610718","1.7512096166610718","1.8197088241577148","1.8197088241577148","1.8197088241577148"
"183","1.7714393138885498","1.7714393138885498","1.7714393138885498","1.7922639846801758","1.7922639846801758","1.7922639846801758","1.7467305660247803","1.7467305660247803","1.7467305660247803","1.8157308101654053","1.8157308101654053","1.8157308101654053"
"184","1.8002049922943115","1.8002049922943115","1.8002049922943115","1.7670649290084839","1.7670649290084839","1.7670649290084839","1.7287710905075073","1.7287710905075073","1.7287710905075073","1.758127212524414","1.758127212524414","1.758127212524414"
"185","1.785473346710205","1.785473346710205","1.785473346710205","1.8265613317489624","1.8265613317489624","1.8265613317489624","1.7808632850646973","1.7808632850646973","1.7808632850646973","1.774710774421692","1.774710774421692","1.774710774421692"
"186","1.819217324256897","1.819217324256897","1.819217324256897","1.8193495273590088","1.8193495273590088","1.8193495273590088","1.7648892402648926","1.7648892402648926","1.7648892402648926","1.8424724340438843","1.8424724340438843","1.8424724340438843"
"187","1.7631566524505615","1.7631566524505615","1.7631566524505615","1.7793517112731934","1.7793517112731934","1.7793517112731934","1.7759982347488403","1.7759982347488403","1.7759982347488403","1.7917779684066772","1.7917779684066772","1.7917779684066772"
"188","1.8590199947357178","1.8590199947357178","1.8590199947357178","1.799093246459961","1.799093246459961","1.799093246459961","1.7175076007843018","1.7175076007843018","1.7175076007843018","1.757359266281128","1.757359266281128","1.757359266281128"
"189","1.854865550994873","1.854865550994873","1.854865550994873","1.8361334800720215","1.8361334800720215","1.8361334800720215","1.7362799644470215","1.7362799644470215","1.7362799644470215","1.8366714715957642","1.8366714715957642","1.8366714715957642"
"190","1.8145065307617188","1.8145065307617188","1.8145065307617188","1.7605336904525757","1.7605336904525757","1.7605336904525757","1.7441470623016357","1.7441470623016357","1.7441470623016357","1.8013505935668945","1.8013505935668945","1.8013505935668945"
"191","1.8447630405426025","1.8447630405426025","1.8447630405426025","1.8380827903747559","1.8380827903747559","1.8380827903747559","1.7254952192306519","1.7254952192306519","1.7254952192306519","1.7809258699417114","1.7809258699417114","1.7809258699417114"
"192","1.8410415649414062","1.8410415649414062","1.8410415649414062","1.846203088760376","1.846203088760376","1.846203088760376","1.739296793937683","1.739296793937683","1.739296793937683","1.81266450881958","1.81266450881958","1.81266450881958"
"193","1.8314299583435059","1.8314299583435059","1.8314299583435059","1.8599588871002197","1.8599588871002197","1.8599588871002197","1.7586063146591187","1.7586063146591187","1.7586063146591187","1.8044085502624512","1.8044085502624512","1.8044085502624512"
"194","1.7949292659759521","1.7949292659759521","1.7949292659759521","1.7950154542922974","1.7950154542922974","1.7950154542922974","1.7526769638061523","1.7526769638061523","1.7526769638061523","1.816136121749878","1.816136121749878","1.816136121749878"
"195","1.7895631790161133","1.7895631790161133","1.7895631790161133","1.8285056352615356","1.8285056352615356","1.8285056352615356","1.7779021263122559","1.7779021263122559","1.7779021263122559","1.8049193620681763","1.8049193620681763","1.8049193620681763"
"196","1.8503820896148682","1.8503820896148682","1.8503820896148682","1.809708833694458","1.809708833694458","1.809708833694458","1.650445818901062","1.650445818901062","1.650445818901062","1.7848436832427979","1.7848436832427979","1.7848436832427979"
"197","1.832839012145996","1.832839012145996","1.832839012145996","1.8123711347579956","1.8123711347579956","1.8123711347579956","1.7538902759552002","1.7538902759552002","1.7538902759552002","1.7993838787078857","1.7993838787078857","1.7993838787078857"
"198","1.840919017791748","1.840919017791748","1.840919017791748","1.7919316291809082","1.7919316291809082","1.7919316291809082","1.711289644241333","1.711289644241333","1.711289644241333","1.774325966835022","1.774325966835022","1.774325966835022"
"199","1.826157808303833","1.826157808303833","1.826157808303833","1.8042018413543701","1.8042018413543701","1.8042018413543701","1.700914740562439","1.700914740562439","1.700914740562439","1.8347227573394775","1.8347227573394775","1.8347227573394775"
