"Step","token_ablation - base - 50 - Train Loss","token_ablation - base - 50 - Train Loss__MIN","token_ablation - base - 50 - Train Loss__MAX","token_ablation - base - 20 - Train Loss","token_ablation - base - 20 - Train Loss__MIN","token_ablation - base - 20 - Train Loss__MAX","token_ablation - base - 1 - Train Loss","token_ablation - base - 1 - Train Loss__MIN","token_ablation - base - 1 - Train Loss__MAX","token_ablation - base - 10 - Train Loss","token_ablation - base - 10 - Train Loss__MIN","token_ablation - base - 10 - Train Loss__MAX"
"123","1.7702828645706177","1.7702828645706177","1.7702828645706177","1.818642497062683","1.818642497062683","1.818642497062683","1.708874225616455","1.708874225616455","1.708874225616455","1.7819651365280151","1.7819651365280151","1.7819651365280151"
"124","1.780277967453003","1.780277967453003","1.780277967453003","1.7729648351669312","1.7729648351669312","1.7729648351669312","1.7823452949523926","1.7823452949523926","1.7823452949523926","1.7944252490997314","1.7944252490997314","1.7944252490997314"
"125","1.7641628980636597","1.7641628980636597","1.7641628980636597","1.8130745887756348","1.8130745887756348","1.8130745887756348","1.7547118663787842","1.7547118663787842","1.7547118663787842","1.8136816024780273","1.8136816024780273","1.8136816024780273"
"126","1.7864820957183838","1.7864820957183838","1.7864820957183838","1.7985706329345703","1.7985706329345703","1.7985706329345703","1.769749641418457","1.769749641418457","1.769749641418457","1.7601773738861084","1.7601773738861084","1.7601773738861084"
"127","1.7308967113494873","1.7308967113494873","1.7308967113494873","1.8091397285461426","1.8091397285461426","1.8091397285461426","1.7214057445526123","1.7214057445526123","1.7214057445526123","1.790598750114441","1.790598750114441","1.790598750114441"
"128","1.7968761920928955","1.7968761920928955","1.7968761920928955","1.7979743480682373","1.7979743480682373","1.7979743480682373","1.7581496238708496","1.7581496238708496","1.7581496238708496","1.7604155540466309","1.7604155540466309","1.7604155540466309"
"129","1.7869117259979248","1.7869117259979248","1.7869117259979248","1.7664783000946045","1.7664783000946045","1.7664783000946045","1.7213754653930664","1.7213754653930664","1.7213754653930664","1.7911581993103027","1.7911581993103027","1.7911581993103027"
"130","1.802978277206421","1.802978277206421","1.802978277206421","1.7889593839645386","1.7889593839645386","1.7889593839645386","1.7057517766952515","1.7057517766952515","1.7057517766952515","1.7407636642456055","1.7407636642456055","1.7407636642456055"
"131","1.7597020864486694","1.7597020864486694","1.7597020864486694","1.8298577070236206","1.8298577070236206","1.8298577070236206","1.7662909030914307","1.7662909030914307","1.7662909030914307","1.836134433746338","1.836134433746338","1.836134433746338"
"132","1.8099730014801025","1.8099730014801025","1.8099730014801025","1.8361661434173584","1.8361661434173584","1.8361661434173584","1.661158800125122","1.661158800125122","1.661158800125122","1.7450568675994873","1.7450568675994873","1.7450568675994873"
"133","1.7878897190093994","1.7878897190093994","1.7878897190093994","1.7767610549926758","1.7767610549926758","1.7767610549926758","1.7548178434371948","1.7548178434371948","1.7548178434371948","1.757555603981018","1.757555603981018","1.757555603981018"
"134","1.7909128665924072","1.7909128665924072","1.7909128665924072","1.791833758354187","1.791833758354187","1.791833758354187","1.7354364395141602","1.7354364395141602","1.7354364395141602","1.7689054012298584","1.7689054012298584","1.7689054012298584"
"135","1.7875900268554688","1.7875900268554688","1.7875900268554688","1.7817232608795166","1.7817232608795166","1.7817232608795166","1.6734247207641602","1.6734247207641602","1.6734247207641602","1.7563233375549316","1.7563233375549316","1.7563233375549316"
"136","1.7356483936309814","1.7356483936309814","1.7356483936309814","1.7881717681884766","1.7881717681884766","1.7881717681884766","1.680793046951294","1.680793046951294","1.680793046951294","1.7872729301452637","1.7872729301452637","1.7872729301452637"
"137","1.8206249475479126","1.8206249475479126","1.8206249475479126","1.8073745965957642","1.8073745965957642","1.8073745965957642","1.742759108543396","1.742759108543396","1.742759108543396","1.8191261291503906","1.8191261291503906","1.8191261291503906"
"138","1.8222041130065918","1.8222041130065918","1.8222041130065918","1.7874970436096191","1.7874970436096191","1.7874970436096191","1.7030080556869507","1.7030080556869507","1.7030080556869507","1.8319783210754395","1.8319783210754395","1.8319783210754395"
"139","1.830692172050476","1.830692172050476","1.830692172050476","1.82914137840271","1.82914137840271","1.82914137840271","1.757380723953247","1.757380723953247","1.757380723953247","1.7822545766830444","1.7822545766830444","1.7822545766830444"
"140","1.7890779972076416","1.7890779972076416","1.7890779972076416","1.7560844421386719","1.7560844421386719","1.7560844421386719","1.6644799709320068","1.6644799709320068","1.6644799709320068","1.7995539903640747","1.7995539903640747","1.7995539903640747"
"141","1.816696286201477","1.816696286201477","1.816696286201477","1.7660678625106812","1.7660678625106812","1.7660678625106812","1.7535686492919922","1.7535686492919922","1.7535686492919922","1.8068395853042603","1.8068395853042603","1.8068395853042603"
"142","1.8129159212112427","1.8129159212112427","1.8129159212112427","1.8213006258010864","1.8213006258010864","1.8213006258010864","1.7618141174316406","1.7618141174316406","1.7618141174316406","1.8211519718170166","1.8211519718170166","1.8211519718170166"
"143","1.7897334098815918","1.7897334098815918","1.7897334098815918","1.8348637819290161","1.8348637819290161","1.8348637819290161","1.727091908454895","1.727091908454895","1.727091908454895","1.7828519344329834","1.7828519344329834","1.7828519344329834"
"144","1.788656234741211","1.788656234741211","1.788656234741211","1.8001105785369873","1.8001105785369873","1.8001105785369873","1.7433910369873047","1.7433910369873047","1.7433910369873047","1.7811369895935059","1.7811369895935059","1.7811369895935059"
"145","1.8025761842727661","1.8025761842727661","1.8025761842727661","1.822845458984375","1.822845458984375","1.822845458984375","1.7447736263275146","1.7447736263275146","1.7447736263275146","1.7825126647949219","1.7825126647949219","1.7825126647949219"
"146","1.7617881298065186","1.7617881298065186","1.7617881298065186","1.7530884742736816","1.7530884742736816","1.7530884742736816","1.725002646446228","1.725002646446228","1.725002646446228","1.7999849319458008","1.7999849319458008","1.7999849319458008"
"147","1.792448878288269","1.792448878288269","1.792448878288269","1.785285234451294","1.785285234451294","1.785285234451294","1.775032877922058","1.775032877922058","1.775032877922058","1.8153564929962158","1.8153564929962158","1.8153564929962158"
"148","1.8150808811187744","1.8150808811187744","1.8150808811187744","1.8267687559127808","1.8267687559127808","1.8267687559127808","1.764819860458374","1.764819860458374","1.764819860458374","1.8084187507629395","1.8084187507629395","1.8084187507629395"
"149","1.7799489498138428","1.7799489498138428","1.7799489498138428","1.7775306701660156","1.7775306701660156","1.7775306701660156","1.7892498970031738","1.7892498970031738","1.7892498970031738","1.7825427055358887","1.7825427055358887","1.7825427055358887"
"150","1.822251796722412","1.822251796722412","1.822251796722412","1.7646534442901611","1.7646534442901611","1.7646534442901611","1.7202270030975342","1.7202270030975342","1.7202270030975342","1.7430627346038818","1.7430627346038818","1.7430627346038818"
"151","1.8084299564361572","1.8084299564361572","1.8084299564361572","1.7606233358383179","1.7606233358383179","1.7606233358383179","1.7283556461334229","1.7283556461334229","1.7283556461334229","1.7506661415100098","1.7506661415100098","1.7506661415100098"
"152","1.8521983623504639","1.8521983623504639","1.8521983623504639","1.795348882675171","1.795348882675171","1.795348882675171","1.7313787937164307","1.7313787937164307","1.7313787937164307","1.8241639137268066","1.8241639137268066","1.8241639137268066"
"153","1.823789119720459","1.823789119720459","1.823789119720459","1.793804407119751","1.793804407119751","1.793804407119751","1.6870863437652588","1.6870863437652588","1.6870863437652588","1.8050193786621094","1.8050193786621094","1.8050193786621094"
"154","1.7960821390151978","1.7960821390151978","1.7960821390151978","1.8074352741241455","1.8074352741241455","1.8074352741241455","1.7808936834335327","1.7808936834335327","1.7808936834335327","1.8430250883102417","1.8430250883102417","1.8430250883102417"
"155","1.789599895477295","1.789599895477295","1.789599895477295","1.7545596361160278","1.7545596361160278","1.7545596361160278","1.7500762939453125","1.7500762939453125","1.7500762939453125","1.8276169300079346","1.8276169300079346","1.8276169300079346"
"156","1.8023936748504639","1.8023936748504639","1.8023936748504639","1.8011857271194458","1.8011857271194458","1.8011857271194458","1.7356626987457275","1.7356626987457275","1.7356626987457275","1.7925124168395996","1.7925124168395996","1.7925124168395996"
"157","1.7870779037475586","1.7870779037475586","1.7870779037475586","1.8326797485351562","1.8326797485351562","1.8326797485351562","1.7315157651901245","1.7315157651901245","1.7315157651901245","1.7850027084350586","1.7850027084350586","1.7850027084350586"
"158","1.8133447170257568","1.8133447170257568","1.8133447170257568","1.7620229721069336","1.7620229721069336","1.7620229721069336","1.7501955032348633","1.7501955032348633","1.7501955032348633","1.7944321632385254","1.7944321632385254","1.7944321632385254"
"159","1.7725441455841064","1.7725441455841064","1.7725441455841064","1.8066816329956055","1.8066816329956055","1.8066816329956055","1.7013189792633057","1.7013189792633057","1.7013189792633057","1.7557297945022583","1.7557297945022583","1.7557297945022583"
"160","1.823534607887268","1.823534607887268","1.823534607887268","1.7830020189285278","1.7830020189285278","1.7830020189285278","1.6984764337539673","1.6984764337539673","1.6984764337539673","1.7531566619873047","1.7531566619873047","1.7531566619873047"
"161","1.7307617664337158","1.7307617664337158","1.7307617664337158","1.746177077293396","1.746177077293396","1.746177077293396","1.7590394020080566","1.7590394020080566","1.7590394020080566","1.8080132007598877","1.8080132007598877","1.8080132007598877"
"162","1.8153345584869385","1.8153345584869385","1.8153345584869385","1.7649694681167603","1.7649694681167603","1.7649694681167603","1.766095519065857","1.766095519065857","1.766095519065857","1.766400694847107","1.766400694847107","1.766400694847107"
"163","1.7471808195114136","1.7471808195114136","1.7471808195114136","1.827889323234558","1.827889323234558","1.827889323234558","1.7273471355438232","1.7273471355438232","1.7273471355438232","1.792073130607605","1.792073130607605","1.792073130607605"
"164","1.78122878074646","1.78122878074646","1.78122878074646","1.8045610189437866","1.8045610189437866","1.8045610189437866","1.7463719844818115","1.7463719844818115","1.7463719844818115","1.8047983646392822","1.8047983646392822","1.8047983646392822"
"165","1.7876427173614502","1.7876427173614502","1.7876427173614502","1.8145865201950073","1.8145865201950073","1.8145865201950073","1.7183845043182373","1.7183845043182373","1.7183845043182373","1.8164088726043701","1.8164088726043701","1.8164088726043701"
"166","1.7693766355514526","1.7693766355514526","1.7693766355514526","1.7350051403045654","1.7350051403045654","1.7350051403045654","1.773595929145813","1.773595929145813","1.773595929145813","1.781311273574829","1.781311273574829","1.781311273574829"
"167","1.8016650676727295","1.8016650676727295","1.8016650676727295","1.7644675970077515","1.7644675970077515","1.7644675970077515","1.732376217842102","1.732376217842102","1.732376217842102","1.7798211574554443","1.7798211574554443","1.7798211574554443"
"168","1.7893486022949219","1.7893486022949219","1.7893486022949219","1.8110108375549316","1.8110108375549316","1.8110108375549316","1.737402319908142","1.737402319908142","1.737402319908142","1.8094056844711304","1.8094056844711304","1.8094056844711304"
"169","1.8140636682510376","1.8140636682510376","1.8140636682510376","1.8157819509506226","1.8157819509506226","1.8157819509506226","1.759956955909729","1.759956955909729","1.759956955909729","1.8097805976867676","1.8097805976867676","1.8097805976867676"
"170","1.8260120153427124","1.8260120153427124","1.8260120153427124","1.8037264347076416","1.8037264347076416","1.8037264347076416","1.794425368309021","1.794425368309021","1.794425368309021","1.7925224304199219","1.7925224304199219","1.7925224304199219"
"171","1.8239142894744873","1.8239142894744873","1.8239142894744873","1.8114867210388184","1.8114867210388184","1.8114867210388184","1.7688004970550537","1.7688004970550537","1.7688004970550537","1.7940866947174072","1.7940866947174072","1.7940866947174072"
"172","1.8215382099151611","1.8215382099151611","1.8215382099151611","1.82530677318573","1.82530677318573","1.82530677318573","1.779369831085205","1.779369831085205","1.779369831085205","1.745560646057129","1.745560646057129","1.745560646057129"
"173","1.790122151374817","1.790122151374817","1.790122151374817","1.8039438724517822","1.8039438724517822","1.8039438724517822","1.7972620725631714","1.7972620725631714","1.7972620725631714","1.7563462257385254","1.7563462257385254","1.7563462257385254"
"174","1.7914183139801025","1.7914183139801025","1.7914183139801025","1.7625970840454102","1.7625970840454102","1.7625970840454102","1.7704639434814453","1.7704639434814453","1.7704639434814453","1.7870676517486572","1.7870676517486572","1.7870676517486572"
"175","1.751682996749878","1.751682996749878","1.751682996749878","1.7619534730911255","1.7619534730911255","1.7619534730911255","1.7822730541229248","1.7822730541229248","1.7822730541229248","1.8248231410980225","1.8248231410980225","1.8248231410980225"
"176","1.7878035306930542","1.7878035306930542","1.7878035306930542","1.8270378112792969","1.8270378112792969","1.8270378112792969","1.763287901878357","1.763287901878357","1.763287901878357","1.8466989994049072","1.8466989994049072","1.8466989994049072"
"177","1.8290220499038696","1.8290220499038696","1.8290220499038696","1.7988660335540771","1.7988660335540771","1.7988660335540771","1.697117567062378","1.697117567062378","1.697117567062378","1.818135380744934","1.818135380744934","1.818135380744934"
"178","1.802670955657959","1.802670955657959","1.802670955657959","1.7951853275299072","1.7951853275299072","1.7951853275299072","1.7154698371887207","1.7154698371887207","1.7154698371887207","1.8254250288009644","1.8254250288009644","1.8254250288009644"
"179","1.840802550315857","1.840802550315857","1.840802550315857","1.7667477130889893","1.7667477130889893","1.7667477130889893","1.7406458854675293","1.7406458854675293","1.7406458854675293","1.8239424228668213","1.8239424228668213","1.8239424228668213"
"180","1.836426854133606","1.836426854133606","1.836426854133606","1.760955810546875","1.760955810546875","1.760955810546875","1.685861349105835","1.685861349105835","1.685861349105835","1.8389859199523926","1.8389859199523926","1.8389859199523926"
"181","1.8213350772857666","1.8213350772857666","1.8213350772857666","1.8208664655685425","1.8208664655685425","1.8208664655685425","1.739744782447815","1.739744782447815","1.739744782447815","1.802464246749878","1.802464246749878","1.802464246749878"
"182","1.8303027153015137","1.8303027153015137","1.8303027153015137","1.7881191968917847","1.7881191968917847","1.7881191968917847","1.7305612564086914","1.7305612564086914","1.7305612564086914","1.7854353189468384","1.7854353189468384","1.7854353189468384"
"183","1.7649638652801514","1.7649638652801514","1.7649638652801514","1.7735154628753662","1.7735154628753662","1.7735154628753662","1.6397488117218018","1.6397488117218018","1.6397488117218018","1.8405616283416748","1.8405616283416748","1.8405616283416748"
"184","1.7880855798721313","1.7880855798721313","1.7880855798721313","1.8073687553405762","1.8073687553405762","1.8073687553405762","1.7491358518600464","1.7491358518600464","1.7491358518600464","1.8257254362106323","1.8257254362106323","1.8257254362106323"
"185","1.75623619556427","1.75623619556427","1.75623619556427","1.791148066520691","1.791148066520691","1.791148066520691","1.7366690635681152","1.7366690635681152","1.7366690635681152","1.7936995029449463","1.7936995029449463","1.7936995029449463"
"186","1.8086113929748535","1.8086113929748535","1.8086113929748535","1.8316843509674072","1.8316843509674072","1.8316843509674072","1.742566466331482","1.742566466331482","1.742566466331482","1.7852535247802734","1.7852535247802734","1.7852535247802734"
"187","1.8152885437011719","1.8152885437011719","1.8152885437011719","1.8516792058944702","1.8516792058944702","1.8516792058944702","1.7371611595153809","1.7371611595153809","1.7371611595153809","1.8207337856292725","1.8207337856292725","1.8207337856292725"
"188","1.7532830238342285","1.7532830238342285","1.7532830238342285","1.768817663192749","1.768817663192749","1.768817663192749","1.744632601737976","1.744632601737976","1.744632601737976","1.8000680208206177","1.8000680208206177","1.8000680208206177"
"189","1.8316993713378906","1.8316993713378906","1.8316993713378906","1.7930337190628052","1.7930337190628052","1.7930337190628052","1.7545599937438965","1.7545599937438965","1.7545599937438965","1.8178975582122803","1.8178975582122803","1.8178975582122803"
"190","1.811699390411377","1.811699390411377","1.811699390411377","1.7286524772644043","1.7286524772644043","1.7286524772644043","1.7060834169387817","1.7060834169387817","1.7060834169387817","1.7472078800201416","1.7472078800201416","1.7472078800201416"
"191","1.7923692464828491","1.7923692464828491","1.7923692464828491","1.8074229955673218","1.8074229955673218","1.8074229955673218","1.7464714050292969","1.7464714050292969","1.7464714050292969","1.8200817108154297","1.8200817108154297","1.8200817108154297"
"192","1.7682805061340332","1.7682805061340332","1.7682805061340332","1.813538908958435","1.813538908958435","1.813538908958435","1.7729437351226807","1.7729437351226807","1.7729437351226807","1.8174407482147217","1.8174407482147217","1.8174407482147217"
"193","1.7732523679733276","1.7732523679733276","1.7732523679733276","1.7927817106246948","1.7927817106246948","1.7927817106246948","1.7450053691864014","1.7450053691864014","1.7450053691864014","1.7493418455123901","1.7493418455123901","1.7493418455123901"
"194","1.7696257829666138","1.7696257829666138","1.7696257829666138","1.801357626914978","1.801357626914978","1.801357626914978","1.7416998147964478","1.7416998147964478","1.7416998147964478","1.8458623886108398","1.8458623886108398","1.8458623886108398"
"195","1.7746946811676025","1.7746946811676025","1.7746946811676025","1.7781095504760742","1.7781095504760742","1.7781095504760742","1.7020692825317383","1.7020692825317383","1.7020692825317383","1.7912319898605347","1.7912319898605347","1.7912319898605347"
"196","1.7751251459121704","1.7751251459121704","1.7751251459121704","1.8004050254821777","1.8004050254821777","1.8004050254821777","1.7195351123809814","1.7195351123809814","1.7195351123809814","1.8342678546905518","1.8342678546905518","1.8342678546905518"
"197","1.8220832347869873","1.8220832347869873","1.8220832347869873","1.7965654134750366","1.7965654134750366","1.7965654134750366","1.725813865661621","1.725813865661621","1.725813865661621","1.776737093925476","1.776737093925476","1.776737093925476"
"198","1.8002049922943115","1.8002049922943115","1.8002049922943115","1.8031775951385498","1.8031775951385498","1.8031775951385498","1.7634754180908203","1.7634754180908203","1.7634754180908203","1.7958154678344727","1.7958154678344727","1.7958154678344727"
"199","1.7917935848236084","1.7917935848236084","1.7917935848236084","1.8159918785095215","1.8159918785095215","1.8159918785095215","1.6817777156829834","1.6817777156829834","1.6817777156829834","1.7448322772979736","1.7448322772979736","1.7448322772979736"
