"Step","deit3_huge_patch14_224 - train robustness - Train Loss Adversarial","deit3_huge_patch14_224 - train robustness - Train Loss Adversarial__MIN","deit3_huge_patch14_224 - train robustness - Train Loss Adversarial__MAX","openclip_vitl14 - train robustness - Train Loss Adversarial","openclip_vitl14 - train robustness - Train Loss Adversarial__MIN","openclip_vitl14 - train robustness - Train Loss Adversarial__MAX","openclip_vith14 - train robustness - Train Loss Adversarial","openclip_vith14 - train robustness - Train Loss Adversarial__MIN","openclip_vith14 - train robustness - Train Loss Adversarial__MAX","openclip_vitb16 - train robustness - Train Loss Adversarial","openclip_vitb16 - train robustness - Train Loss Adversarial__MIN","openclip_vitb16 - train robustness - Train Loss Adversarial__MAX","deit3_large_patch16_224 - train robustness - Train Loss Adversarial","deit3_large_patch16_224 - train robustness - Train Loss Adversarial__MIN","deit3_large_patch16_224 - train robustness - Train Loss Adversarial__MAX","deit3_base_patch16_224 - train robustness - Train Loss Adversarial","deit3_base_patch16_224 - train robustness - Train Loss Adversarial__MIN","deit3_base_patch16_224 - train robustness - Train Loss Adversarial__MAX"
"78","0.7684349417686462","0.7684349417686462","0.7684349417686462","0.892848014831543","0.892848014831543","0.892848014831543","0.857903778553009","0.857903778553009","0.857903778553009","0.8452594876289368","0.8452594876289368","0.8452594876289368","0.8110373020172119","0.8110373020172119","0.8110373020172119","0.7291812896728516","0.7291812896728516","0.7291812896728516"
"79","0.789199709892273","0.789199709892273","0.789199709892273","0.8741825222969055","0.8741825222969055","0.8741825222969055","0.8823663592338562","0.8823663592338562","0.8823663592338562","0.8301479816436768","0.8301479816436768","0.8301479816436768","0.7815630435943604","0.7815630435943604","0.7815630435943604","0.7182064056396484","0.7182064056396484","0.7182064056396484"
"80","0.7455242276191711","0.7455242276191711","0.7455242276191711","0.9153858423233032","0.9153858423233032","0.9153858423233032","0.855941891670227","0.855941891670227","0.855941891670227","0.8068910837173462","0.8068910837173462","0.8068910837173462","0.8215122222900391","0.8215122222900391","0.8215122222900391","0.7287957072257996","0.7287957072257996","0.7287957072257996"
"81","0.771763026714325","0.771763026714325","0.771763026714325","0.8964015245437622","0.8964015245437622","0.8964015245437622","0.8924303650856018","0.8924303650856018","0.8924303650856018","0.8224076628684998","0.8224076628684998","0.8224076628684998","0.773747444152832","0.773747444152832","0.773747444152832","0.7481064796447754","0.7481064796447754","0.7481064796447754"
"82","0.8046501278877258","0.8046501278877258","0.8046501278877258","0.8404320478439331","0.8404320478439331","0.8404320478439331","0.8646962642669678","0.8646962642669678","0.8646962642669678","0.8477503657341003","0.8477503657341003","0.8477503657341003","0.7618290185928345","0.7618290185928345","0.7618290185928345","0.7411646246910095","0.7411646246910095","0.7411646246910095"
"83","0.7737622261047363","0.7737622261047363","0.7737622261047363","0.8471497893333435","0.8471497893333435","0.8471497893333435","0.8377681374549866","0.8377681374549866","0.8377681374549866","0.7978991270065308","0.7978991270065308","0.7978991270065308","0.8007584810256958","0.8007584810256958","0.8007584810256958","0.678170382976532","0.678170382976532","0.678170382976532"
"84","0.7586712837219238","0.7586712837219238","0.7586712837219238","0.8245820999145508","0.8245820999145508","0.8245820999145508","0.8423234224319458","0.8423234224319458","0.8423234224319458","0.8249818086624146","0.8249818086624146","0.8249818086624146","0.779558002948761","0.779558002948761","0.779558002948761","0.7185737490653992","0.7185737490653992","0.7185737490653992"
"85","0.7739763259887695","0.7739763259887695","0.7739763259887695","0.9131969213485718","0.9131969213485718","0.9131969213485718","0.8880595564842224","0.8880595564842224","0.8880595564842224","0.8381848335266113","0.8381848335266113","0.8381848335266113","0.7565213441848755","0.7565213441848755","0.7565213441848755","0.7634448409080505","0.7634448409080505","0.7634448409080505"
"86","0.7579596042633057","0.7579596042633057","0.7579596042633057","0.9124683737754822","0.9124683737754822","0.9124683737754822","0.8991132378578186","0.8991132378578186","0.8991132378578186","0.8544330596923828","0.8544330596923828","0.8544330596923828","0.7713916301727295","0.7713916301727295","0.7713916301727295","0.6848437190055847","0.6848437190055847","0.6848437190055847"
"87","0.749140739440918","0.749140739440918","0.749140739440918","0.8997611999511719","0.8997611999511719","0.8997611999511719","0.8520673513412476","0.8520673513412476","0.8520673513412476","0.8521512746810913","0.8521512746810913","0.8521512746810913","0.7383125424385071","0.7383125424385071","0.7383125424385071","0.7045707702636719","0.7045707702636719","0.7045707702636719"
"88","0.7819808721542358","0.7819808721542358","0.7819808721542358","0.8312606811523438","0.8312606811523438","0.8312606811523438","0.8794286251068115","0.8794286251068115","0.8794286251068115","0.8351361751556396","0.8351361751556396","0.8351361751556396","0.789533793926239","0.789533793926239","0.789533793926239","0.7453341484069824","0.7453341484069824","0.7453341484069824"
"89","0.7383567094802856","0.7383567094802856","0.7383567094802856","0.8809529542922974","0.8809529542922974","0.8809529542922974","0.837750256061554","0.837750256061554","0.837750256061554","0.842870831489563","0.842870831489563","0.842870831489563","0.7347644567489624","0.7347644567489624","0.7347644567489624","0.7428615093231201","0.7428615093231201","0.7428615093231201"
"90","0.7699760794639587","0.7699760794639587","0.7699760794639587","0.8721721172332764","0.8721721172332764","0.8721721172332764","0.8575936555862427","0.8575936555862427","0.8575936555862427","0.792599081993103","0.792599081993103","0.792599081993103","0.7753137350082397","0.7753137350082397","0.7753137350082397","0.7329730987548828","0.7329730987548828","0.7329730987548828"
"91","0.7147341966629028","0.7147341966629028","0.7147341966629028","0.9076293706893921","0.9076293706893921","0.9076293706893921","0.8560043573379517","0.8560043573379517","0.8560043573379517","0.8483744859695435","0.8483744859695435","0.8483744859695435","0.7735099792480469","0.7735099792480469","0.7735099792480469","0.6812716722488403","0.6812716722488403","0.6812716722488403"
"92","0.768497884273529","0.768497884273529","0.768497884273529","0.8719825744628906","0.8719825744628906","0.8719825744628906","0.9010230302810669","0.9010230302810669","0.9010230302810669","0.8557174205780029","0.8557174205780029","0.8557174205780029","0.7421875596046448","0.7421875596046448","0.7421875596046448","0.7126755714416504","0.7126755714416504","0.7126755714416504"
"93","0.7544383406639099","0.7544383406639099","0.7544383406639099","0.8544667363166809","0.8544667363166809","0.8544667363166809","0.9106089472770691","0.9106089472770691","0.9106089472770691","0.8234604597091675","0.8234604597091675","0.8234604597091675","0.7446481585502625","0.7446481585502625","0.7446481585502625","0.762956976890564","0.762956976890564","0.762956976890564"
"94","0.7645736932754517","0.7645736932754517","0.7645736932754517","0.9098021388053894","0.9098021388053894","0.9098021388053894","0.8718442916870117","0.8718442916870117","0.8718442916870117","0.8626384735107422","0.8626384735107422","0.8626384735107422","0.771750807762146","0.771750807762146","0.771750807762146","0.7746591567993164","0.7746591567993164","0.7746591567993164"
"95","0.7185549139976501","0.7185549139976501","0.7185549139976501","0.887574315071106","0.887574315071106","0.887574315071106","0.862011194229126","0.862011194229126","0.862011194229126","0.847578763961792","0.847578763961792","0.847578763961792","0.7745413780212402","0.7745413780212402","0.7745413780212402","0.7602003812789917","0.7602003812789917","0.7602003812789917"
"96","0.7253794074058533","0.7253794074058533","0.7253794074058533","0.9061566591262817","0.9061566591262817","0.9061566591262817","0.8588457107543945","0.8588457107543945","0.8588457107543945","0.8613601922988892","0.8613601922988892","0.8613601922988892","0.7329614758491516","0.7329614758491516","0.7329614758491516","0.7366393804550171","0.7366393804550171","0.7366393804550171"
"97","0.7714890837669373","0.7714890837669373","0.7714890837669373","0.9041639566421509","0.9041639566421509","0.9041639566421509","0.894255518913269","0.894255518913269","0.894255518913269","0.8026512861251831","0.8026512861251831","0.8026512861251831","0.7487056851387024","0.7487056851387024","0.7487056851387024","0.7375293970108032","0.7375293970108032","0.7375293970108032"
"98","0.8121204376220703","0.8121204376220703","0.8121204376220703","0.8695231676101685","0.8695231676101685","0.8695231676101685","0.8737114667892456","0.8737114667892456","0.8737114667892456","0.8629474639892578","0.8629474639892578","0.8629474639892578","0.7684524059295654","0.7684524059295654","0.7684524059295654","0.709243893623352","0.709243893623352","0.709243893623352"
"99","0.7611660361289978","0.7611660361289978","0.7611660361289978","0.8956999778747559","0.8956999778747559","0.8956999778747559","0.8846937417984009","0.8846937417984009","0.8846937417984009","0.8738431930541992","0.8738431930541992","0.8738431930541992","0.7700276970863342","0.7700276970863342","0.7700276970863342","0.6929956674575806","0.6929956674575806","0.6929956674575806"
"100","0.7729582190513611","0.7729582190513611","0.7729582190513611","0.8972768783569336","0.8972768783569336","0.8972768783569336","0.9063668251037598","0.9063668251037598","0.9063668251037598","0.8464093208312988","0.8464093208312988","0.8464093208312988","0.7164223194122314","0.7164223194122314","0.7164223194122314","0.7823896408081055","0.7823896408081055","0.7823896408081055"
"101","0.7829486131668091","0.7829486131668091","0.7829486131668091","0.8929079174995422","0.8929079174995422","0.8929079174995422","0.8894213438034058","0.8894213438034058","0.8894213438034058","0.8331330418586731","0.8331330418586731","0.8331330418586731","0.754684329032898","0.754684329032898","0.754684329032898","0.7687009572982788","0.7687009572982788","0.7687009572982788"
"102","0.7820411324501038","0.7820411324501038","0.7820411324501038","0.9264417886734009","0.9264417886734009","0.9264417886734009","0.8442720174789429","0.8442720174789429","0.8442720174789429","0.8673641681671143","0.8673641681671143","0.8673641681671143","0.7523856163024902","0.7523856163024902","0.7523856163024902","0.7483453750610352","0.7483453750610352","0.7483453750610352"
"103","0.7993263006210327","0.7993263006210327","0.7993263006210327","0.9225289225578308","0.9225289225578308","0.9225289225578308","0.890880823135376","0.890880823135376","0.890880823135376","0.8532419800758362","0.8532419800758362","0.8532419800758362","0.8056610226631165","0.8056610226631165","0.8056610226631165","0.7189342379570007","0.7189342379570007","0.7189342379570007"
"104","0.7972826957702637","0.7972826957702637","0.7972826957702637","0.8928600549697876","0.8928600549697876","0.8928600549697876","0.8921827077865601","0.8921827077865601","0.8921827077865601","0.8740248680114746","0.8740248680114746","0.8740248680114746","0.7495803833007812","0.7495803833007812","0.7495803833007812","0.7303780317306519","0.7303780317306519","0.7303780317306519"
"105","0.7568999528884888","0.7568999528884888","0.7568999528884888","0.8772264719009399","0.8772264719009399","0.8772264719009399","0.8619083166122437","0.8619083166122437","0.8619083166122437","0.8567166924476624","0.8567166924476624","0.8567166924476624","0.7291752099990845","0.7291752099990845","0.7291752099990845","0.7194516658782959","0.7194516658782959","0.7194516658782959"
"106","0.734263002872467","0.734263002872467","0.734263002872467","0.8503965139389038","0.8503965139389038","0.8503965139389038","0.8377411365509033","0.8377411365509033","0.8377411365509033","0.8634246587753296","0.8634246587753296","0.8634246587753296","0.750430166721344","0.750430166721344","0.750430166721344","0.6880344748497009","0.6880344748497009","0.6880344748497009"
"107","0.7072848677635193","0.7072848677635193","0.7072848677635193","0.8799837827682495","0.8799837827682495","0.8799837827682495","0.86551833152771","0.86551833152771","0.86551833152771","0.8597537875175476","0.8597537875175476","0.8597537875175476","0.7332267761230469","0.7332267761230469","0.7332267761230469","0.7121022939682007","0.7121022939682007","0.7121022939682007"
"108","0.7332836985588074","0.7332836985588074","0.7332836985588074","0.9104610681533813","0.9104610681533813","0.9104610681533813","0.7759174108505249","0.7759174108505249","0.7759174108505249","0.8639928102493286","0.8639928102493286","0.8639928102493286","0.762592613697052","0.762592613697052","0.762592613697052","0.7432543039321899","0.7432543039321899","0.7432543039321899"
"109","0.7973284721374512","0.7973284721374512","0.7973284721374512","0.8495848774909973","0.8495848774909973","0.8495848774909973","0.8764389753341675","0.8764389753341675","0.8764389753341675","0.8594537973403931","0.8594537973403931","0.8594537973403931","0.7738693356513977","0.7738693356513977","0.7738693356513977","0.797102153301239","0.797102153301239","0.797102153301239"
"110","0.8004092574119568","0.8004092574119568","0.8004092574119568","0.8877004384994507","0.8877004384994507","0.8877004384994507","0.8405452966690063","0.8405452966690063","0.8405452966690063","0.8263256549835205","0.8263256549835205","0.8263256549835205","0.7702119946479797","0.7702119946479797","0.7702119946479797","0.7534369826316833","0.7534369826316833","0.7534369826316833"
"111","0.7474860548973083","0.7474860548973083","0.7474860548973083","0.9108872413635254","0.9108872413635254","0.9108872413635254","0.8960844278335571","0.8960844278335571","0.8960844278335571","0.8500698804855347","0.8500698804855347","0.8500698804855347","0.7592324018478394","0.7592324018478394","0.7592324018478394","0.7242770195007324","0.7242770195007324","0.7242770195007324"
"112","0.785321831703186","0.785321831703186","0.785321831703186","0.9000697135925293","0.9000697135925293","0.9000697135925293","0.901848316192627","0.901848316192627","0.901848316192627","0.912338137626648","0.912338137626648","0.912338137626648","0.8009843826293945","0.8009843826293945","0.8009843826293945","0.6964001655578613","0.6964001655578613","0.6964001655578613"
"113","0.7981424331665039","0.7981424331665039","0.7981424331665039","0.8996734023094177","0.8996734023094177","0.8996734023094177","0.8944801092147827","0.8944801092147827","0.8944801092147827","0.870513379573822","0.870513379573822","0.870513379573822","0.7296403646469116","0.7296403646469116","0.7296403646469116","0.7194554209709167","0.7194554209709167","0.7194554209709167"
"114","0.7628208994865417","0.7628208994865417","0.7628208994865417","0.877044677734375","0.877044677734375","0.877044677734375","0.8987991809844971","0.8987991809844971","0.8987991809844971","0.8159526586532593","0.8159526586532593","0.8159526586532593","0.7608539462089539","0.7608539462089539","0.7608539462089539","0.6975304484367371","0.6975304484367371","0.6975304484367371"
"115","0.7356316447257996","0.7356316447257996","0.7356316447257996","0.8892951011657715","0.8892951011657715","0.8892951011657715","0.8884528875350952","0.8884528875350952","0.8884528875350952","0.8278403282165527","0.8278403282165527","0.8278403282165527","0.7649486660957336","0.7649486660957336","0.7649486660957336","0.7275699973106384","0.7275699973106384","0.7275699973106384"
"116","0.7969066500663757","0.7969066500663757","0.7969066500663757","0.8752002716064453","0.8752002716064453","0.8752002716064453","0.8635208606719971","0.8635208606719971","0.8635208606719971","0.8743212223052979","0.8743212223052979","0.8743212223052979","0.7836777567863464","0.7836777567863464","0.7836777567863464","0.6737622022628784","0.6737622022628784","0.6737622022628784"
"117","0.7753390669822693","0.7753390669822693","0.7753390669822693","0.8662878274917603","0.8662878274917603","0.8662878274917603","0.8333412408828735","0.8333412408828735","0.8333412408828735","0.8456039428710938","0.8456039428710938","0.8456039428710938","0.7583788633346558","0.7583788633346558","0.7583788633346558","0.7304622530937195","0.7304622530937195","0.7304622530937195"
"118","0.7984789609909058","0.7984789609909058","0.7984789609909058","0.9241371154785156","0.9241371154785156","0.9241371154785156","0.8521285057067871","0.8521285057067871","0.8521285057067871","0.854272723197937","0.854272723197937","0.854272723197937","0.7912101149559021","0.7912101149559021","0.7912101149559021","0.754061222076416","0.754061222076416","0.754061222076416"
"119","0.7484593391418457","0.7484593391418457","0.7484593391418457","0.9114184379577637","0.9114184379577637","0.9114184379577637","0.8973156809806824","0.8973156809806824","0.8973156809806824","0.855570912361145","0.855570912361145","0.855570912361145","0.777810275554657","0.777810275554657","0.777810275554657","0.7172464728355408","0.7172464728355408","0.7172464728355408"
"120","0.7483466267585754","0.7483466267585754","0.7483466267585754","0.91357421875","0.91357421875","0.91357421875","0.8894389271736145","0.8894389271736145","0.8894389271736145","0.8353291749954224","0.8353291749954224","0.8353291749954224","0.7513420581817627","0.7513420581817627","0.7513420581817627","0.6734203100204468","0.6734203100204468","0.6734203100204468"
"121","0.7698400616645813","0.7698400616645813","0.7698400616645813","0.880569577217102","0.880569577217102","0.880569577217102","0.9064578413963318","0.9064578413963318","0.9064578413963318","0.8463518619537354","0.8463518619537354","0.8463518619537354","0.7542320489883423","0.7542320489883423","0.7542320489883423","0.6778303980827332","0.6778303980827332","0.6778303980827332"
"122","0.7663142085075378","0.7663142085075378","0.7663142085075378","0.8992820978164673","0.8992820978164673","0.8992820978164673","0.8933725953102112","0.8933725953102112","0.8933725953102112","0.8726301789283752","0.8726301789283752","0.8726301789283752","0.7604321241378784","0.7604321241378784","0.7604321241378784","0.7466110587120056","0.7466110587120056","0.7466110587120056"
"123","0.7479066848754883","0.7479066848754883","0.7479066848754883","0.8808723092079163","0.8808723092079163","0.8808723092079163","0.8552019596099854","0.8552019596099854","0.8552019596099854","0.8762342929840088","0.8762342929840088","0.8762342929840088","0.8062115907669067","0.8062115907669067","0.8062115907669067","0.7300162315368652","0.7300162315368652","0.7300162315368652"
"124","0.7944478392601013","0.7944478392601013","0.7944478392601013","0.881874680519104","0.881874680519104","0.881874680519104","0.8608666658401489","0.8608666658401489","0.8608666658401489","0.8896185159683228","0.8896185159683228","0.8896185159683228","0.7714412808418274","0.7714412808418274","0.7714412808418274","0.7532223463058472","0.7532223463058472","0.7532223463058472"
"125","0.7430135607719421","0.7430135607719421","0.7430135607719421","0.9117136001586914","0.9117136001586914","0.9117136001586914","0.8928351998329163","0.8928351998329163","0.8928351998329163","0.8566545844078064","0.8566545844078064","0.8566545844078064","0.7800395488739014","0.7800395488739014","0.7800395488739014","0.6981427669525146","0.6981427669525146","0.6981427669525146"
"126","0.6936671137809753","0.6936671137809753","0.6936671137809753","0.8791605234146118","0.8791605234146118","0.8791605234146118","0.8606774806976318","0.8606774806976318","0.8606774806976318","0.8287744522094727","0.8287744522094727","0.8287744522094727","0.7388684153556824","0.7388684153556824","0.7388684153556824","0.7487629652023315","0.7487629652023315","0.7487629652023315"
"127","0.7632095217704773","0.7632095217704773","0.7632095217704773","0.871369481086731","0.871369481086731","0.871369481086731","0.8780022859573364","0.8780022859573364","0.8780022859573364","0.8370699882507324","0.8370699882507324","0.8370699882507324","0.7612006664276123","0.7612006664276123","0.7612006664276123","0.7185158729553223","0.7185158729553223","0.7185158729553223"
"128","0.7640647292137146","0.7640647292137146","0.7640647292137146","0.8544054627418518","0.8544054627418518","0.8544054627418518","0.8005929589271545","0.8005929589271545","0.8005929589271545","0.8476365208625793","0.8476365208625793","0.8476365208625793","0.7609292268753052","0.7609292268753052","0.7609292268753052","0.7025229334831238","0.7025229334831238","0.7025229334831238"
"129","0.7773758769035339","0.7773758769035339","0.7773758769035339","0.8731116056442261","0.8731116056442261","0.8731116056442261","0.872778594493866","0.872778594493866","0.872778594493866","0.887392520904541","0.887392520904541","0.887392520904541","0.7748554348945618","0.7748554348945618","0.7748554348945618","0.7194902896881104","0.7194902896881104","0.7194902896881104"
"130","0.7557200789451599","0.7557200789451599","0.7557200789451599","0.8928886651992798","0.8928886651992798","0.8928886651992798","0.8909236788749695","0.8909236788749695","0.8909236788749695","0.8599337339401245","0.8599337339401245","0.8599337339401245","0.8138341903686523","0.8138341903686523","0.8138341903686523","0.7806096076965332","0.7806096076965332","0.7806096076965332"
"131","0.7754766345024109","0.7754766345024109","0.7754766345024109","0.8256410956382751","0.8256410956382751","0.8256410956382751","0.8828638792037964","0.8828638792037964","0.8828638792037964","0.8692498207092285","0.8692498207092285","0.8692498207092285","0.7398471832275391","0.7398471832275391","0.7398471832275391","0.6868938207626343","0.6868938207626343","0.6868938207626343"
"132","0.7391570210456848","0.7391570210456848","0.7391570210456848","0.9240378141403198","0.9240378141403198","0.9240378141403198","0.846981406211853","0.846981406211853","0.846981406211853","0.8533689975738525","0.8533689975738525","0.8533689975738525","0.7869538068771362","0.7869538068771362","0.7869538068771362","0.7778403162956238","0.7778403162956238","0.7778403162956238"
"133","0.7640324234962463","0.7640324234962463","0.7640324234962463","0.9144992828369141","0.9144992828369141","0.9144992828369141","0.8662396669387817","0.8662396669387817","0.8662396669387817","0.8590084314346313","0.8590084314346313","0.8590084314346313","0.735069751739502","0.735069751739502","0.735069751739502","0.766955554485321","0.766955554485321","0.766955554485321"
"134","0.7335600852966309","0.7335600852966309","0.7335600852966309","0.8889498710632324","0.8889498710632324","0.8889498710632324","0.8227106332778931","0.8227106332778931","0.8227106332778931","0.8630603551864624","0.8630603551864624","0.8630603551864624","0.749078631401062","0.749078631401062","0.749078631401062","0.7506608963012695","0.7506608963012695","0.7506608963012695"
"135","0.7386292815208435","0.7386292815208435","0.7386292815208435","0.9089473485946655","0.9089473485946655","0.9089473485946655","0.895576000213623","0.895576000213623","0.895576000213623","0.8540626168251038","0.8540626168251038","0.8540626168251038","0.6968379020690918","0.6968379020690918","0.6968379020690918","0.722224235534668","0.722224235534668","0.722224235534668"
"136","0.7756578326225281","0.7756578326225281","0.7756578326225281","0.8949180245399475","0.8949180245399475","0.8949180245399475","0.9070547223091125","0.9070547223091125","0.9070547223091125","0.8546303510665894","0.8546303510665894","0.8546303510665894","0.7206553816795349","0.7206553816795349","0.7206553816795349","0.70018070936203","0.70018070936203","0.70018070936203"
"137","0.7716208696365356","0.7716208696365356","0.7716208696365356","0.8762146830558777","0.8762146830558777","0.8762146830558777","0.9056088328361511","0.9056088328361511","0.9056088328361511","0.8139375448226929","0.8139375448226929","0.8139375448226929","0.7849738597869873","0.7849738597869873","0.7849738597869873","0.7367572784423828","0.7367572784423828","0.7367572784423828"
"138","0.7591229677200317","0.7591229677200317","0.7591229677200317","0.8864728212356567","0.8864728212356567","0.8864728212356567","0.8921234607696533","0.8921234607696533","0.8921234607696533","0.8114824295043945","0.8114824295043945","0.8114824295043945","0.7381672263145447","0.7381672263145447","0.7381672263145447","0.739529013633728","0.739529013633728","0.739529013633728"
"139","0.7222137451171875","0.7222137451171875","0.7222137451171875","0.9409012794494629","0.9409012794494629","0.9409012794494629","0.864303469657898","0.864303469657898","0.864303469657898","0.8092712759971619","0.8092712759971619","0.8092712759971619","0.7527080774307251","0.7527080774307251","0.7527080774307251","0.7353783845901489","0.7353783845901489","0.7353783845901489"
"140","0.7760862708091736","0.7760862708091736","0.7760862708091736","0.9127801656723022","0.9127801656723022","0.9127801656723022","0.8703490495681763","0.8703490495681763","0.8703490495681763","0.8798604011535645","0.8798604011535645","0.8798604011535645","0.7870295643806458","0.7870295643806458","0.7870295643806458","0.7317378520965576","0.7317378520965576","0.7317378520965576"
"141","0.7695176005363464","0.7695176005363464","0.7695176005363464","0.8571799397468567","0.8571799397468567","0.8571799397468567","0.86863112449646","0.86863112449646","0.86863112449646","0.899183988571167","0.899183988571167","0.899183988571167","0.8086378574371338","0.8086378574371338","0.8086378574371338","0.7649247050285339","0.7649247050285339","0.7649247050285339"
"142","0.7893826365470886","0.7893826365470886","0.7893826365470886","0.893172025680542","0.893172025680542","0.893172025680542","0.8217655420303345","0.8217655420303345","0.8217655420303345","0.854546308517456","0.854546308517456","0.854546308517456","0.8305647373199463","0.8305647373199463","0.8305647373199463","0.7324967384338379","0.7324967384338379","0.7324967384338379"
"143","0.786916196346283","0.786916196346283","0.786916196346283","0.895473301410675","0.895473301410675","0.895473301410675","0.8541796207427979","0.8541796207427979","0.8541796207427979","0.8626044392585754","0.8626044392585754","0.8626044392585754","0.8056096434593201","0.8056096434593201","0.8056096434593201","0.6620657444000244","0.6620657444000244","0.6620657444000244"
"144","0.7818772196769714","0.7818772196769714","0.7818772196769714","0.8694704174995422","0.8694704174995422","0.8694704174995422","0.8371830582618713","0.8371830582618713","0.8371830582618713","0.8683301210403442","0.8683301210403442","0.8683301210403442","0.7410473227500916","0.7410473227500916","0.7410473227500916","0.7321433424949646","0.7321433424949646","0.7321433424949646"
"145","0.7833225131034851","0.7833225131034851","0.7833225131034851","0.9251058101654053","0.9251058101654053","0.9251058101654053","0.8931518793106079","0.8931518793106079","0.8931518793106079","0.8792388439178467","0.8792388439178467","0.8792388439178467","0.7460306882858276","0.7460306882858276","0.7460306882858276","0.7485159635543823","0.7485159635543823","0.7485159635543823"
"146","0.7741591334342957","0.7741591334342957","0.7741591334342957","0.9026579856872559","0.9026579856872559","0.9026579856872559","0.8818954825401306","0.8818954825401306","0.8818954825401306","0.8577343225479126","0.8577343225479126","0.8577343225479126","0.8031760454177856","0.8031760454177856","0.8031760454177856","0.7371923923492432","0.7371923923492432","0.7371923923492432"
"147","0.8135825991630554","0.8135825991630554","0.8135825991630554","0.9211932420730591","0.9211932420730591","0.9211932420730591","0.8964588642120361","0.8964588642120361","0.8964588642120361","0.8428019881248474","0.8428019881248474","0.8428019881248474","0.7885537147521973","0.7885537147521973","0.7885537147521973","0.7287284731864929","0.7287284731864929","0.7287284731864929"
"148","0.7662228941917419","0.7662228941917419","0.7662228941917419","0.9310619831085205","0.9310619831085205","0.9310619831085205","0.9008651971817017","0.9008651971817017","0.9008651971817017","0.8366010785102844","0.8366010785102844","0.8366010785102844","0.79662024974823","0.79662024974823","0.79662024974823","0.7700843811035156","0.7700843811035156","0.7700843811035156"
"149","0.8110002875328064","0.8110002875328064","0.8110002875328064","0.8872647285461426","0.8872647285461426","0.8872647285461426","0.8877335786819458","0.8877335786819458","0.8877335786819458","0.9019227027893066","0.9019227027893066","0.9019227027893066","0.7549535632133484","0.7549535632133484","0.7549535632133484","0.7645852565765381","0.7645852565765381","0.7645852565765381"
"150","0.8095294833183289","0.8095294833183289","0.8095294833183289","0.8937535285949707","0.8937535285949707","0.8937535285949707","0.9177937507629395","0.9177937507629395","0.9177937507629395","0.864234447479248","0.864234447479248","0.864234447479248","0.7933829426765442","0.7933829426765442","0.7933829426765442","0.7277110815048218","0.7277110815048218","0.7277110815048218"
"151","0.8282508850097656","0.8282508850097656","0.8282508850097656","0.9174119234085083","0.9174119234085083","0.9174119234085083","0.8836038112640381","0.8836038112640381","0.8836038112640381","0.8664981722831726","0.8664981722831726","0.8664981722831726","0.8012470006942749","0.8012470006942749","0.8012470006942749","0.7524532079696655","0.7524532079696655","0.7524532079696655"
"152","0.7477368712425232","0.7477368712425232","0.7477368712425232","0.9210898876190186","0.9210898876190186","0.9210898876190186","0.877084493637085","0.877084493637085","0.877084493637085","0.8316298127174377","0.8316298127174377","0.8316298127174377","0.7972747087478638","0.7972747087478638","0.7972747087478638","0.7789632678031921","0.7789632678031921","0.7789632678031921"
"153","0.7899160385131836","0.7899160385131836","0.7899160385131836","0.8631183505058289","0.8631183505058289","0.8631183505058289","0.8724921941757202","0.8724921941757202","0.8724921941757202","0.8720269203186035","0.8720269203186035","0.8720269203186035","0.7882465124130249","0.7882465124130249","0.7882465124130249","0.6970337629318237","0.6970337629318237","0.6970337629318237"
"154","0.7719225883483887","0.7719225883483887","0.7719225883483887","0.9240633845329285","0.9240633845329285","0.9240633845329285","0.8913578391075134","0.8913578391075134","0.8913578391075134","0.8503257036209106","0.8503257036209106","0.8503257036209106","0.762417197227478","0.762417197227478","0.762417197227478","0.7640003561973572","0.7640003561973572","0.7640003561973572"
"155","0.7641981244087219","0.7641981244087219","0.7641981244087219","0.8886067867279053","0.8886067867279053","0.8886067867279053","0.9149154424667358","0.9149154424667358","0.9149154424667358","0.8528610467910767","0.8528610467910767","0.8528610467910767","0.7486889362335205","0.7486889362335205","0.7486889362335205","0.7331563234329224","0.7331563234329224","0.7331563234329224"
"156","0.7554369568824768","0.7554369568824768","0.7554369568824768","0.9064674377441406","0.9064674377441406","0.9064674377441406","0.852013885974884","0.852013885974884","0.852013885974884","0.8403991460800171","0.8403991460800171","0.8403991460800171","0.7501498460769653","0.7501498460769653","0.7501498460769653","0.7278687953948975","0.7278687953948975","0.7278687953948975"
"157","0.7897853255271912","0.7897853255271912","0.7897853255271912","0.9322884678840637","0.9322884678840637","0.9322884678840637","0.8728788495063782","0.8728788495063782","0.8728788495063782","0.8189539909362793","0.8189539909362793","0.8189539909362793","0.7689812183380127","0.7689812183380127","0.7689812183380127","0.7060979604721069","0.7060979604721069","0.7060979604721069"
"158","0.8025406002998352","0.8025406002998352","0.8025406002998352","0.920867919921875","0.920867919921875","0.920867919921875","0.8971878886222839","0.8971878886222839","0.8971878886222839","0.8683041334152222","0.8683041334152222","0.8683041334152222","0.7652227878570557","0.7652227878570557","0.7652227878570557","0.7831454277038574","0.7831454277038574","0.7831454277038574"
"159","0.7872763276100159","0.7872763276100159","0.7872763276100159","0.8794663548469543","0.8794663548469543","0.8794663548469543","0.9169661998748779","0.9169661998748779","0.9169661998748779","0.8585737943649292","0.8585737943649292","0.8585737943649292","0.7924476861953735","0.7924476861953735","0.7924476861953735","0.7471854090690613","0.7471854090690613","0.7471854090690613"
